"","date","brand","lastPrice","ticker","shoeName","tradeVolmn","shoeDesc","tradeRange","shoeVol","pricePrem"
"1610","2018","nike",65,"PG2-WHTICE","PG 2 White Ice","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 43 - US$ 87",33.4,-40.9
"1611","2018","nike",98,"ZMFLY-RGGRN","Nike Zoom Fly Rage Green","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 72 - US$ 124",26.9,-34.7
"1612","2018","nike",110,"NK-KL1BKMSV","Kyrie Low 1 Black Metallic Silver","Size: 10.5","The Nike Kyrie 1 Low Black Metallic Silver marks the first time the Celtics superstar point guard has received a lowtop model in his signature line. This pair features a clean black upper, white midsole, and metallic silver swoosh. Taking cues from the Kyrie 2, this model has a midfoot strap for added lockdown. This pair released in July, 2018 for $110.","Trade Range (12 Mos.)US$ 80 - US$ 140",26.9,NA
"1613","2018","nike",85,"AM901-LSRBLU","Air Max 90/1 Laser Blue","Size: 10",NA,"Trade Range (12 Mos.)US$ 80 - US$ 90",6,-39.3
"1614","2018","nike",75,"NK-TXFR10RPA","Nike TiempoX Finale Ronaldhino 10R Porto Alegre","Size: 10",NA,"Trade Range (12 Mos.)US$ 73 - US$ 78",3.3,-21.1
"1615","2018","nike",100,"AM93-NEBBLUORNG","Air Max 93 Nebula Blue Orange","Size: 13",NA,"Trade Range (12 Mos.)US$ 85 - US$ 115",14.5,-23.1
"1616","2018","nike",75,"MONEY-NGHTPRPL","Air More Money Night Purple","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 69 - US$ 81",7.8,-53.1
"1617","2018","nike",85,"NK-SBZBLGTCPS","Nike SB Zoom Blazer Low GT Cats Paw Saloon","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 72 - US$ 98",15.6,NA
"1618","2018","nike",122,"PG25-MNXPLRTN","PG 2.5 Moon Exploration","Size: 13.5","The PG 2.5 Moon Exploration marks the first colorway of Paul George's latest signature iteration. Using a space travel theme, this pair features an amarillo yellow upper, black side paneling, and a chrome swoosh. If you're a certified baller, these are for you. The PG 2.5 Moon Exploration dropped in August 2018 for $110.","Trade Range (12 Mos.)US$ 112 - US$ 132",8.5,10.9
"1619","2018","nike",81,"SAFARI-ATMOS18","Air Safari Atmos (2018)","Size: 10",NA,"Trade Range (12 Mos.)US$ 65 - US$ 97",20.1,-26.4
"1620","2018","nike",100,"NK-SFAF1MFIFVWW","SF Air Force 1 Mid Force Is Female Vintage Wine (W)","Size: 8W",NA,"Trade Range (12 Mos.)US$ 78 - US$ 122",21.9,-37.5
"1621","2018","nike",61,"NK-AM1C18TD","Air Max 1 Curry 2018 (TD)","Size 7",NA,"Trade Range (12 Mos.)US$ 52 - US$ 70",14.3,22
"1622","2018","nike",99,"NK-FTAGY","Flyknit Trainer Atmosphere Grey","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 89 - US$ 109",10,-34
"1623","2018","nike",105,"AF1LS-NBAUG","Air Force 1 Low Sport NBA University Gold","Size: 10",NA,"Trade Range (12 Mos.)US$ 94 - US$ 116",10.2,5
"1624","2018","nike",99,"AF1L-JDIBLK","Air Force 1 Low Just Do It Pack Black","Size: 10",NA,"Trade Range (12 Mos.)US$ 89 - US$ 109",10.2,-1
"1625","2018","nike",60,"L15-GRFFTIGS","LeBron 15 Graffiti (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 50 - US$ 70",16.4,-57.1
"1626","2018","nike",140,"NK-AMPBKTOG","Air Max Penny Black Total Orange","Size 9",NA,"Trade Range (12 Mos.)US$ 123 - US$ 157",12.1,-12.5
"1627","2018","nike",80,"AF1L-N718","Air Force 1 Low N7 (2018)","Size: 10",NA,"Trade Range (12 Mos.)US$ 46 - US$ 114",42.4,-11.1
"1628","2018","nike",82,"L15L-BLKGLD","LeBron 15 Low Black Gold","Size: 10",NA,"Trade Range (12 Mos.)US$ 67 - US$ 97",18.2,-45.3
"1629","2018","nike",105,"FKTR-BLKWHT18","Nike Flyknit Trainer Black White (2018)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 99 - US$ 111",5.3,-30
"1630","2018","nike",96,"MONEY-WHTMIDNVY","Air More Money NYC White Midnight Navy","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 68 - US$ 124",28.9,-40
"1631","2018","nike",93,"AM93-MNTHL18","Air Max 93 Menthol (2018)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 85 - US$ 101",8.3,-28.5
"1632","2018","nike",70,"MONEY-CRTPRPL","Air More Money Court Purple","Size: 10",NA,"Trade Range (12 Mos.)US$ 52 - US$ 88",25.9,-56.3
"1633","2018","nike",80,"NK-AHRPLP","Air Huarache Run 91 Purple Punch","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 67 - US$ 93",16.5,-38.5
"1634","2018","nike",65,"HUMRA17-CAMOGRY","Air Humara 17 Camo Pack Grey","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 25 - US$ 105",61.8,-56.7
"1635","2018","nike",99,"EXPX14-JDIWHT","Nike EXP-X14 Just Do It Pack White","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 88 - US$ 110",11.4,-23.8
"1636","2018","nike",80,"SBDNKH-KVNBRDLY","Nike SB Dunk High Kevin Bradley","Size: 10",NA,"Trade Range (12 Mos.)US$ 56 - US$ 104",30.4,-27.3
"1637","2018","nike",92,"AF1L-JDIORNGGS","Air Force 1 Low Just Do It Pack Orange (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 83 - US$ 101",9.5,8.2
"1638","2018","nike",175,"KYR4-N718","Kyrie 4 N7 (2018)","Size 7",NA,"Trade Range (12 Mos.)US$ 140 - US$ 210",20.2,45.8
"1639","2018","nike",100,"NK-AM1MSPP","Air Max 1 Mini Swoosh Pure Platinum","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 81 - US$ 119",18.5,-23.1
"1640","2018","nike",90,"AM90-OGRNFRST","Air Max 90 Oil Grey Rainforest","Size: 12",NA,"Trade Range (12 Mos.)US$ 82 - US$ 98",8.9,-35.7
"1641","2018","nike",100,"AM1-DSRTSNDSDE","Air Max 1 Desert Sand Suede","Size: 11",NA,"Trade Range (12 Mos.)US$ 84 - US$ 116",15.8,-23.1
"1642","2018","nike",120,"AM98-FLRLSQUAW","Air Max 98 Floral Sequoia (W)","Size: 10W",NA,"Trade Range (12 Mos.)US$ 90 - US$ 150",24.7,-33.3
"1643","2018","nike",100,"VPRSTFK-STRNG","Nike Vapor Street Flyknit String","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 91 - US$ 109",8.6,-44.4
"1644","2018","nike",115,"NK-ERFWGLB","Nike Epic React Flyknit Wolf Grey Lime Blast","Size: 13",NA,"Trade Range (12 Mos.)US$ 98 - US$ 132",14.5,-23.3
"1645","2018","nike",115,"AF270-BLKWHT","Air Force 270 Black White","Size: 10",NA,"Trade Range (12 Mos.)US$ 98 - US$ 132",15,-28.1
"1646","2018","nike",150,"AM98-RDNTMRLDW","Air Max 98 Radiant Emerald (W)","Size: 6W",NA,"Trade Range (12 Mos.)US$ 126 - US$ 174",16.1,-6.3
"1647","2018","nike",290,"AM360H-KJBLK","Air Max 360 Hi Kim Jones Black","Size: 13",NA,"Trade Range (12 Mos.)US$ 254 - US$ 326",12.6,45
"1648","2018","nike",104,"VPRSTFK-MEDOLV","Nike Vapor Street Flyknit Medium Olive","Size 9",NA,"Trade Range (12 Mos.)US$ 91 - US$ 117",12.3,-42.2
"1649","2018","nike",99,"AM1-BLURCLL","Air Max 1 Blue Recall","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 87 - US$ 111",11.9,-10
"1650","2018","nike",120,"MNRCR-BLKWLFGRY","Nike Moon Racer Black Wolf Grey","Size 8",NA,"Trade Range (12 Mos.)US$ 108 - US$ 132",10,-20
"1651","2018","nike",100,"NK-AMU97WBCNV18","Air Max Uptempo 97 White Black College Navy (2018)","Size: 10",NA,"Trade Range (12 Mos.)US$ 90 - US$ 110",10.3,-37.5
"1652","2018","nike",100,"L15L-SGNLBLU","LeBron 15 Low Signal Blue","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 76 - US$ 124",23.9,-33.3
"1653","2018","nike",110,"KYRL1-TRBK","Kyrie Low 1 Triple Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 106 - US$ 114",4.1,NA
"1654","2018","nike",110,"AF1LU-OLVCGS","Air Force 1 Low Utility Olive Canvas (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 105 - US$ 115",4.4,37.5
"1655","2018","nike",85,"PG2-NCAA","PG 2 NCAA","Size 9",NA,"Trade Range (12 Mos.)US$ 68 - US$ 102",19.9,-22.7
"1656","2018","nike",80,"AF1JXX-WHTW","Air Force 1 Jester XX Triple White (W)","Size: 7.5W",NA,"Trade Range (12 Mos.)US$ 65 - US$ 95",19,-27.3
"1657","2018","nike",65,"BLZRBL-BKWHTW","Nike Blazer Mid Rebel Black White (W)","Size: 6.5W",NA,"Trade Range (12 Mos.)US$ 35 - US$ 95",46.6,-35
"1658","2018","nike",105,"KYR4-MAMBA","Kyrie 4 Mamba Mentality","Size: 12",NA,"Trade Range (12 Mos.)US$ 90 - US$ 120",14.7,-12.5
"1659","2018","nike",85,"NK-AM95VTS","Air Max 95 Vachetta Tan Snake","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 64 - US$ 106",25,-52.8
"1660","2018","nike",120,"AM270-TRPLWHT","Air Max 270 Triple White","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 97 - US$ 143",19,-20
"1661","2018","nike",90,"KD11-CLGRY","KD 11 Cool Grey","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 75 - US$ 105",16.3,-40
"1662","2018","nike",100,"AM270-HBNRORD","Air Max 270 Habanero Red","Size 9",NA,"Trade Range (12 Mos.)US$ 86 - US$ 114",14.2,-33.3
"1663","2018","nike",154,"VPRMX97-BLURW","Air VaporMax 97 Blur (W)","Size: 8.5W",NA,"Trade Range (12 Mos.)US$ 132 - US$ 176",14.5,-18.9
"1664","2018","nike",112,"EXPX14-MNTNBLU","Nike EXP-X14 Mountain Blue","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 100 - US$ 124",10.7,-6.7
"1665","2018","nike",145,"AM95-SFRI18","Air Max 95 Size? UK Safari (2018)","Size 9",NA,"Trade Range (12 Mos.)US$ 123 - US$ 167",14.9,-17.1
"1666","2018","nike",151,"AF1L-9010AS18","Air Force 1 Low 90/10 All-Star (2018)","Size 9",NA,"Trade Range (12 Mos.)US$ 115 - US$ 187",23.5,16.2
"1667","2018","nike",115,"NK-AF1LJBKMGD","Air Force 1 Low Jewel Black Metallic Gold","Size: 12",NA,"Trade Range (12 Mos.)US$ 88 - US$ 142",23.8,15
"1668","2018","nike",115,"AM97-PRSNVILT","Air Max 97 Persian Violet","Size: 11",NA,"Trade Range (12 Mos.)US$ 97 - US$ 133",16,-28.1
"1669","2018","nike",130,"KD10-BLKWHT","KD 10 Black White","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 110 - US$ 150",15,-13.3
"1670","2018","nike",120,"KD11-BKTWPL","KD 11 Black Twilight Pulse","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 87 - US$ 153",27.6,-20
"1671","2018","nike",136,"AMPLS97-MICAGRN","Air Max Plus 97 Layer Cake","Size: 11",NA,"Trade Range (12 Mos.)US$ 121 - US$ 151",11,-15
"1672","2018","nike",117,"AF1H-BHM18","Air Force 1 High Black History Month (2018)","Size 9",NA,"Trade Range (12 Mos.)US$ 86 - US$ 148",26.3,-10
"1673","2018","nike",119,"AM270-TEABRRY","Air Max 270 Tea Berry","Size: 10",NA,"Trade Range (12 Mos.)US$ 103 - US$ 135",13.2,-20.7
"1674","2018","nike",141,"NK-AMMBKMSV","Air More Money Black Metallic Silver","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 90 - US$ 192",36.1,-11.8
"1675","2018","nike",150,"BLZRBL-GVAW","Nike Blazer Mid Rebel Guava Ice (W)","Size: 9.5W",NA,"Trade Range (12 Mos.)US$ 130 - US$ 170",13.7,50
"1676","2018","nike",104,"NK-AM1MSWBL","Air Max 1 Mini Swoosh Work Blue","Size: 13",NA,"Trade Range (12 Mos.)US$ 80 - US$ 128",22.9,-20
"1677","2018","nike",140,"NK-AM98WTBKRBL","Air Max 98 White Black Racer Blue","Size: 11",NA,"Trade Range (12 Mos.)US$ 130 - US$ 150",6.9,-12.5
"1678","2018","nike",149,"NK-ERFWTRBL1","Nike Epic React Flyknit White Racer Blue","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 122 - US$ 176",18.1,-0.7
"1679","2018","nike",156,"NK-SGWC2018","Nike Shox Gravity World Cup (2018)","Size 9",NA,"Trade Range (12 Mos.)US$ 128 - US$ 184",18,3.8
"1680","2018","nike",81,"UPTEMPO-HTPNCHW","Air More Uptempo Hot Punch (W)","Size: 6.5W",NA,"Trade Range (12 Mos.)US$ 57 - US$ 105",29.2,-49.4
"1681","2018","nike",110,"NK-ERFCKK","Nike Epic React Flyknit Cargo Khaki","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 94 - US$ 126",14.8,-26.7
"1682","2018","nike",100,"AM98-TRPLRD","Air Max 98 Triple Red","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 81 - US$ 119",19.1,-37.5
"1683","2018","nike",120,"AM95-VNTGWNE","Air Max 95 Vintage Wine","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 96 - US$ 144",20.4,-29.4
"1684","2018","nike",101,"NK-AM97RTOG","Air Max 97 Rainforest Team Orange","Size: 10",NA,"Trade Range (12 Mos.)US$ 83 - US$ 119",17.6,-36.9
"1685","2018","nike",110,"AM1-OBSDNW","Air Max 1 Obsidian (W)","Size: 6W",NA,"Trade Range (12 Mos.)US$ 75 - US$ 145",31.8,NA
"1686","2018","nike",40,"AF1L-NTCLRDX","Air Force 1 Low Nautical Redux","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 14 - US$ 66",64,-60
"1687","2018","nike",107,"NK-ZPTWGYHP-W","Nike Zoom Pegasus 35 Turbo Wolf Grey Hot Punch (W)","Size: 5.5W",NA,"Trade Range (12 Mos.)US$ 63 - US$ 151",41,-40.6
"1688","2018","nike",115,"AM270F-BRED","Air Max 270 Flyknit Bred","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 107 - US$ 123",7,-32.4
"1689","2018","nike",115,"AM270-BLKWHT","Air Max 270 Black White","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 101 - US$ 129",12.3,-23.3
"1690","2018","nike",120,"NK-AM95CP-W","Air Max 95 Corduroy Panache (W)","Size: 6.5W",NA,"Trade Range (12 Mos.)US$ 101 - US$ 139",16.2,-29.4
"1691","2018","nike",170,"NK-ZSSPCPR","Nike Zoom Streak Spectrum Plus Court Purple","Size: 10",NA,"Trade Range (12 Mos.)US$ 148 - US$ 192",13,13.3
"1692","2018","nike",100,"AM95-DSRT","Air Max 95 Desert","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 90 - US$ 110",10,-41.2
"1693","2018","nike",110,"NK-AM95UP","Air Max 95 Ultramarine Platinum","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 88 - US$ 132",19.7,-31.3
"1694","2018","nike",130,"EPCRCTFK-PRLPNK","Nike Epic React Flyknit Pearl Pink","Size 9",NA,"Trade Range (12 Mos.)US$ 108 - US$ 152",16.7,-13.3
"1695","2018","nike",149,"AM270-WHTBLK","Air Max 270 White Black","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 135 - US$ 163",9.6,-0.7
"1696","2018","nike",95,"NK-ERFWTRBLW","Nike Epic React Flyknit White Racer Blue (W)","Size: 10.5W",NA,"Trade Range (12 Mos.)US$ 61 - US$ 129",35.3,-36.7
"1697","2018","nike",90,"AF1H-RTAS18PNK","Air Force 1 High Riccardo Tisci All-Star 2018 (Pink)","Size: 10",NA,"Trade Range (12 Mos.)US$ 50 - US$ 130",44.3,-59.1
"1698","2018","nike",130,"NK-AHRZSP-25A","Air Huarache Run Zip Shoe Palace 25th Anniversary","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 117 - US$ 143",9.9,NA
"1699","2018","nike",164,"NK-AM97PRPKHM","Air Max 97 Plus Racer Pink Hyper Magenta","Size 8",NA,"Trade Range (12 Mos.)US$ 127 - US$ 201",22.4,NA
"1700","2018","nike",130,"BLZRBL-BBLW","Nike Blazer Mid Rebel Blackened Blue (W)","Size: 11W",NA,"Trade Range (12 Mos.)US$ 94 - US$ 166",27.9,30.1
"1701","2018","nike",139,"AM97UL-PURPLAT","Air Max 97 Ultra 17 Pure Platinum 3M","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 122 - US$ 156",12.3,-13.1
"1702","2018","nike",135,"AM98-THNDRBLU","Air Max 98 Thunder Blue","Size: 11",NA,"Trade Range (12 Mos.)US$ 118 - US$ 152",12.7,-15.6
"1703","2018","nike",175,"KD11-WRRS","KD 11 Paranoid","Size: 13",NA,"Trade Range (12 Mos.)US$ 155 - US$ 195",11.7,16.7
"1704","2018","nike",114,"AM180-DSRTSND","Air Max 180 Desert Sand","Size: 12",NA,"Trade Range (12 Mos.)US$ 107 - US$ 121",6.1,-18.6
"1705","2018","nike",160,"AM97U17-TOSQA","Air Max 97 Ultra 17 Total Orange Sequoia","Size: 12",NA,"Trade Range (12 Mos.)US$ 144 - US$ 176",NA,NA
"1706","2018","nike",190,"AM98-SLIGLOOW","Air Max 98 Sail Igloo (W)","Size: 10.5W",NA,"Trade Range (12 Mos.)US$ 169 - US$ 211",10.9,11.8
"1707","2018","nike",145,"NK-AM98WTRSW","Air Max 98 White Reflect Silver (W)","Size: 7.5W",NA,"Trade Range (12 Mos.)US$ 119 - US$ 171",18.2,-14.7
"1708","2018","nike",179,"NK-ERFCNVW","Nike Epic React Flyknit College Navy (W)","Size: 7.5W",NA,"Trade Range (12 Mos.)US$ 155 - US$ 203",13.6,19.3
"1709","2018","nike",120,"AM95-GRP18W","Air Max 95 Grape 2018 (W)","Size: 10W",NA,"Trade Range (12 Mos.)US$ 86 - US$ 154",28.5,-25
"1710","2018","nike",139,"AM270-MNPRTCLW","Air Max 270 Moon Particle (W)","Size: 5W",NA,"Trade Range (12 Mos.)US$ 114 - US$ 164",18.1,-7.3
"1711","2018","nike",190,"NK-SNWTA","Nike SB Nyjah White Anthracite","Size 9",NA,"Trade Range (12 Mos.)US$ 167 - US$ 213",12.1,100
"1712","2018","nike",100,"NK-AM2LBKGRVGY","Air Maestro 2 LTD Black Gym Red Vast Grey","Size: 15",NA,"Trade Range (12 Mos.)US$ 90 - US$ 110",10,-28.6
"1713","2018","nike",85,"VM2-WRKBLW","Air VaporMax Flyknit 2 Work Blue (W)","Size: 7.5W",NA,"Trade Range (12 Mos.)US$ 61 - US$ 109",28.2,-55.3
"1714","2018","nike",140,"NK-AVMIMNV","Air VaporMax Inneva Midnight Navy","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 124 - US$ 156",11.7,-41.7
"1715","2018","nike",150,"NK-AVMF2WTVGYW","Air VaporMax Flyknit 2 White Vast Grey (W)","Size: 5.5W",NA,"Trade Range (12 Mos.)US$ 114 - US$ 186",23.9,-21.1
"1716","2018","nike",220,"NK-AM97U17VPRSW","Air Max 97 Ultra 17 Velvet Particle Rose (W)","Size: 6.5W",NA,"Trade Range (12 Mos.)US$ 191 - US$ 249",13.1,29.4
"1717","2018","nike",201,"AMPLS-BLKORNG","Air Max Plus Black Orange","Size: 11",NA,"Trade Range (12 Mos.)US$ 176 - US$ 226",12.6,34
"1718","2018","nike",135,"KYR4-PWRISFML","Kyrie 4 Power Is Female","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 116 - US$ 154",14.3,12.5
"1719","2018","nike",155,"AM90-RSNFLRL","Air Max 90 Russian Floral","Size: 11",NA,"Trade Range (12 Mos.)US$ 130 - US$ 180",16.2,NA
"1720","2018","nike",136,"NK-KADNXT360YWS","Kobe NXT 360 Yellow Strike","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 113 - US$ 159",16.7,-32
"1721","2018","nike",140,"AM97-TGRCMOOLV","Air Max 97 Tiger Camo Olive","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 127 - US$ 153",9,-17.6
"1722","2018","nike",225,"AM98-SLRRD","Air Max 98 Solar Red (W)","Size: 11.5W",NA,"Trade Range (12 Mos.)US$ 189 - US$ 261",16.2,40.6
"1723","2018","nike",145,"NK-AFODNR","Air Flightposite One Dark Neon Royal","Size: 11","The Nike Air Flightposite One Dark Neon Royal utilizes a classic colorway originally found on a sillhouette worn by Penny Hardaway (Nike Foamposite). There is a black leather overlay which sits atop of the royal blue foamposite upper. The outsole is in an icey blue - just like the outsole found on the Nike Foamposite. This pair released in July for $200.","Trade Range (12 Mos.)US$ 129 - US$ 161",10.7,-27.5
"1724","2018","nike",192,"AMPL97-FRQPK","Air Max Plus 97 Frequency Pack","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 162 - US$ 222",15.4,12.9
"1725","2018","nike",149,"NK-AVPRSW","Air VaporMax Plus Reverse Sunset (W)","Size: 7W",NA,"Trade Range (12 Mos.)US$ 124 - US$ 174",16.8,-21.6
"1726","2018","nike",120,"NK-AVMDSCGW","Air VaporMax Moc Dark Stucco Clay Green (W)","Size: 9W",NA,"Trade Range (12 Mos.)US$ 101 - US$ 139",15.7,-40
"1727","2018","nike",189,"ERFK-GLBGRCBL","Nike Epic React Flyknit Golden Beige Racer Blue","Size: 13",NA,"Trade Range (12 Mos.)US$ 162 - US$ 216",14.4,26
"1728","2018","nike",150,"L15-BHM18","LeBron 15 Black History Month (2018)","Size: 11",NA,"Trade Range (12 Mos.)US$ 128 - US$ 172",14.7,-18.9
"1729","2018","nike",90,"MONEY-NTCL","Air More Money Nautical","Size 9",NA,"Trade Range (12 Mos.)US$ 45 - US$ 135",50,-43.8
"1730","2018","nike",185,"NK-ZP35T-BKVG","Nike Zoom Pegasus 35 Turbo Black Vast Grey","Size: 12",NA,"Trade Range (12 Mos.)US$ 166 - US$ 204",10.3,2.8
"1731","2018","nike",160,"VPRMX2-GRDIPNKB","Air VaporMax 2 Gridiron Pink Blast","Size 9",NA,"Trade Range (12 Mos.)US$ 124 - US$ 196",22.3,-15.8
"1732","2018","nike",199,"AMPLS-NIC","Air Max Plus NIC","Size 7","Make your World Cup fit super fire with a pair of the “Flag Pack” Air Max Plus. Centered around a colorful all-over flag print, featuring flags from countries like Japan, Germany, Argentina, and USA, the upper of the shoes are accented by a tonal white base and subtle silver pops throughout, finished off by iridescent Swoosh branding and a matching icy outsole. These dropped in June of 2018 alongside a pair of Air Max 90s and Nike Zoom Spiridons to complete the “Flag Pack.” If you’re internationally known on the microphone, place a Bid on these today.","Trade Range (12 Mos.)US$ 153 - US$ 245",23.1,10.6
"1733","2018","nike",120,"HRACHERN-JDIBLK","Air Huarache Run Just Do It Pack Black","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 100 - US$ 140",16.7,NA
"1734","2018","nike",194,"NK-AVMP-WPP","Air VaporMax Plus White Pure Platinum","Size 6",NA,"Trade Range (12 Mos.)US$ 170 - US$ 218",12.3,2.1
"1735","2018","nike",125,"ZMFLYFK-BLKFLSHCRMSN","Nike Zoom Fly Flyknit Black Flash Crimson","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 99 - US$ 151",21,-21.9
"1736","2018","nike",190,"VPRMX2-RCRBLU","Air VaporMax 2 Racer Blue","Size: 10",NA,"Trade Range (12 Mos.)US$ 167 - US$ 213",12,NA
"1737","2018","nike",150,"AMPL-FLVLT","Air Max Plus Full Volt","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 125 - US$ 175",16.8,-11.8
"1738","2018","nike",152,"PG35-BKBLORNG","Nike Zoom Pegasus 35 Turbo Blackened Blue Orange Peel","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 129 - US$ 175",15.2,-15.6
"1739","2018","nike",200,"NK-AM270CSW","Air Max 270 Coral Stardust (W)","Size: 5W",NA,"Trade Range (12 Mos.)US$ 167 - US$ 233",16.6,33.3
"1740","2018","nike",179,"NK-ERFPPW","Nike Epic React Flyknit Pearl Pink (W)","Size: 6W",NA,"Trade Range (12 Mos.)US$ 159 - US$ 199",11.2,19.3
